recency,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,uplift_score,baseline_conversion_prob
11,29.99,0,1,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,-0.0013706045004889746,0.004260532245819737
9,317.42,0,1,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.021067103861058284,0.003063482697906753
2,352.27,0,1,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,True,False,False,True,0.012575656076027484,0.015632830711476312
9,144.42,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0024652773076388507,0.0011024700313225937
1,443.62,0,1,0,Sleeping Dogs,0,0,0.0,1,False,False,True,False,False,False,False,True,False,True,-0.0010122852995169459,0.021054141144001122
5,309.3,1,1,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.01605107248767524,0.004518900306891237
2,47.19,0,1,1,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,-0.0024349606001404633,0.007216551777582114
4,240.83,1,1,1,Sure Things,1,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.003503426599872867,0.0070139051074109195
10,147.6,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,0.0002990553073099916,0.0019403823461597797
9,29.99,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.002222588704927961,0.005399234217965207
9,244.15,0,1,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.009984429682923332,0.0011751495577292295
12,237.72,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,False,0.013481157980254885,0.00514310857692633
1,819.31,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.040176788707612036,0.005379837431051309
2,146.88,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.007922843347537173,0.0015522071713868844
10,142.28,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0014839544173713038,0.000909612892557737
10,29.99,1,0,0,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,-0.0014030303871623052,0.005756450664643271
1,85.63,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.004223366794443557,0.008563641063149796
10,80.79,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0027350205656765116,0.0013954829535578772
1,44.83,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.017429122544971636,0.0024853606089626614
10,39.64,0,1,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.006248798368128954,0.0014174036469068105
1,41.84,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.01066024984736583,0.001544839778816804
5,139.68,1,0,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,-0.000855831073784832,0.0053655640849374735
6,1151.24,1,0,1,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,True,False,True,False,False,-0.0015322942131844666,0.010767253596529556
3,208.47,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.00388904914414368,0.020922478220375566
12,125.81,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,False,True,False,0.0004500817962646052,0.0061362671523789705
3,121.89,1,0,1,Sleeping Dogs,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,-5.641446040009941e-05,0.004367680791809409
6,285.24,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.01702478125805885,0.007902835630622232
1,524.17,1,0,1,Persuadables,1,0,0.0,0,False,False,False,True,False,False,False,True,True,False,0.006744775574415281,0.007562854875475136
7,97.82,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.00544677036054282,0.002926832364156382
1,243.55,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,False,False,False,0.0066262555183843885,0.014711534239104738
11,708.56,1,1,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,True,False,0.01184605441789241,0.003214353154938535
7,215.85,1,0,1,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.005506662091516919,0.00558532846966093
4,265.25,0,1,0,Sure Things,1,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.005641561406528021,0.006540998763778756
10,88.6,1,0,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.007365373284574641,0.003313294354481544
3,108.44,0,1,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.008233612108904779,0.004803118213775305
7,82.08,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.004045167005370372,0.0027945776992038523
4,215.47,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.013799572701973704,0.0038625548801134173
5,75.47,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.004141483478990576,0.004019388332302687
1,1106.6,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,True,False,0.023440826649414614,0.01847353804385531
4,117.62,0,1,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,0.004030165650773353,0.005718747249057695
3,255.22,1,1,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,False,False,False,True,0.01068938527823499,0.01866729248171888
2,57.11,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.008162119488660524,0.0015829867041044796
9,397.34,1,0,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,False,True,False,True,0.0070053157717427615,0.002833133257494701
8,500.5,1,0,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,True,False,False,True,0.009963922246218926,0.0057323146572224645
1,367.96,0,1,1,Sure Things,1,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.0016217715119748923,0.016221603913435387
2,164.0,1,0,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0032431308839100653,0.007878548995860855
7,64.76,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.003503114361431136,0.00331906339498362
2,302.72,0,1,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,False,False,True,False,1.1975770290101675e-05,0.012967088800806216
10,104.7,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0031239970849235212,0.0023240526802685694
1,616.7,0,1,1,Sure Things,1,1,50.29,0,False,False,False,True,False,False,False,True,False,False,8.394503240605894e-05,0.009254161490359786
1,121.47,1,0,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,0.004118090484117478,0.008042477002105086
3,283.41,0,1,0,Sleeping Dogs,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,-0.004798245349399018,0.015330525718351555
8,349.38,0,1,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.012787251366093454,0.001971585494208394
8,82.67,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0027900980396492548,0.004184330309965182
1,332.0,1,1,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.01359321541602443,0.004568290104671997
9,29.99,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0023084937895097987,0.0028914468592619352
12,207.6,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,False,True,False,0.007187628770578057,0.011806868673036066
2,727.72,0,1,1,Sure Things,1,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.0051690342309429335,0.0056780889948075015
1,166.66,1,0,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.007497119485586604,0.0027482606451222887
10,58.89,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0031008729457043726,0.0011276190859404091
1,170.59,0,1,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0008321847433335958,0.009384465108324802
10,194.71,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.005535519777837235,0.0013560455369413665
9,104.89,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.005429282278163451,0.0020267567489313672
11,162.56,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.008650810398693682,0.00013561959371709008
9,364.45,1,0,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,True,False,True,False,0.005506217766228758,0.012850037452949336
3,330.15,1,0,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.005986534360630253,0.028166199440479597
10,382.6,0,1,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,True,False,False,True,0.01449823196474406,0.005979825014074505
8,223.89,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,False,False,False,0.00977716570071456,0.0074505945678496575
3,47.07,0,1,0,Sure Things,1,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0028830803171942436,0.005108663941723335
9,29.99,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.006534186230353581,0.0005820183026978975
2,198.78,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,0.008338969986901082,0.007255560989959399
2,29.99,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.010601976669679039,0.0033171632166245435
2,130.23,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.002540199093494959,0.003955950798210251
1,44.69,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.009950701025242405,0.0015472231109486432
6,80.09,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0026137439896672327,0.005185392952247715
7,29.99,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.003556177109859342,0.004659419261602098
6,93.26,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.00015428086895411496,0.007431764697212546
10,236.65,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.013421293957656687,0.0034209966946492838
3,124.73,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.006117823383331971,0.004346046869338207
1,180.4,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,0.005150896474439526,0.003993790223477139
2,414.73,1,0,0,Persuadables,1,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.011265125957182555,0.010404981928843362
1,265.24,1,0,1,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,False,False,0.004353007047592299,0.006227465760795774
3,353.07,0,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,False,False,True,0.004297007637307133,0.01900389418819148
7,656.85,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,True,False,False,True,False,True,False,0.006179212256093143,0.0019933843696023764
7,178.77,0,1,0,Persuadables,1,1,115.33,0,True,False,False,False,False,False,True,False,True,False,0.01703423665632691,0.008472992051199573
4,161.66,0,1,1,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,False,False,True,0.004570225105741159,0.004831613392324366
6,29.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0061297578797510095,0.002556969663936848
3,154.87,1,0,0,Persuadables,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.01107515930949901,0.013265968864380435
7,40.72,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0039244931560281976,0.004540330372540269
1,79.25,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.007046122144369252,0.004571816490436881
9,132.85,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0014918788437926188,0.0016396757980314662
10,76.57,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0012178969953461107,0.00472784450076092
10,65.57,1,0,0,Sure Things,1,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0035458023709515453,0.004981541129843237
9,79.34,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.005633787312615436,0.0010985030122643053
1,996.72,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,False,False,False,0.0264547832988192,0.007236080242354667
2,29.99,1,0,0,Sure Things,1,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.005347233875702951,0.009625466183791793
10,29.99,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.005888615945951518,0.0059703898610779065
10,196.09,1,0,1,Lost Causes,1,0,0.0,0,True,False,False,False,False,False,False,False,False,True,0.005562045400248124,0.003935141304964499
7,237.79,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.017516575177825334,0.003430628683862055
3,566.68,0,1,1,Sleeping Dogs,0,0,0.0,1,False,False,False,True,False,False,False,True,False,False,-0.0007413822107932904,0.004808394015290104
4,100.0,1,0,1,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.013035963015272113,0.0011357602414927964
10,174.07,1,0,0,Persuadables,1,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.007626393628837068,0.0016362639116915892
12,134.27,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0005325632196602954,0.0023567288581977388
4,72.03,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.00034091211752671977,0.006166698782056052
8,29.99,1,0,0,Sleeping Dogs,1,0,0.0,1,False,False,False,False,False,False,False,True,False,True,-0.0014754174039386357,0.008279825642295487
11,406.69,1,0,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,True,False,True,False,0.003993814924599671,0.00913403606464411
4,440.65,1,0,1,Persuadables,0,0,0.0,1,False,False,True,False,False,False,False,True,False,True,0.009329289628400652,0.005231370366834186
6,282.31,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.008804053647233167,0.008950778748903014
2,142.45,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.005233547957644794,0.004507658468641295
2,29.99,1,0,0,Persuadables,1,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.012786061229666194,0.007668216144365985
3,166.94,0,1,0,Persuadables,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.00686608833015361,0.011015611993013341
3,197.71,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.014469855561975586,0.020725420437214724
1,780.64,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.02512430972456242,0.0048447528106320146
7,302.22,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.014887395883066496,0.002290815320083642
2,152.49,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0011824431166188006,0.0034051938505249395
2,29.99,1,0,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.01274943520832954,0.005173496623539606
6,189.27,1,0,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.009766280396661976,0.004828259549480778
10,81.67,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.00917139711480438,0.0014855324069882243
3,124.2,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,0.00820766649031917,0.004101621593653563
3,147.62,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.006158418446316526,0.005311540382973241
8,259.22,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,False,0.014528185459506886,0.0020513396374261974
4,34.24,1,0,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.015047478161678361,0.0054460479008446696
6,43.26,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003368302757851025,0.0014557501043883647
5,78.55,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0016868849702862078,0.0059216686902561965
5,561.81,1,0,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,False,True,True,False,0.005913236448643142,0.004904962825584346
10,147.25,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.003346129765131034,0.0003959665293704348
3,119.2,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.007347748412724222,0.0019044769869728847
5,432.37,0,1,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,True,False,False,True,0.011677521444403349,0.011715068372937353
1,217.24,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.010820371614555666,0.010265973579278971
1,29.99,1,0,1,Persuadables,1,1,127.17,1,False,False,False,False,False,False,False,False,True,False,0.023623147198339123,0.0025641564771205056
7,51.16,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.004081033910864371,0.0024401917776142416
4,315.96,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,False,0.009258699953016706,0.005164053814067795
4,664.49,1,1,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,False,True,True,False,0.0019626068742887737,0.009450026907241149
11,83.63,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.004585799268781299,0.004866237017602717
10,397.43,1,0,1,Sure Things,0,0,0.0,0,False,False,True,False,False,False,True,False,True,False,0.005919617210645808,0.006138957625917009
5,48.34,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0019106927851798268,0.004075259964594362
11,37.82,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.006502093547535781,0.006260006948312857
2,463.93,1,0,0,Sleeping Dogs,0,0,0.0,1,False,False,True,False,False,False,False,True,False,False,-0.0010823842859990045,0.021885192673618537
6,140.03,0,1,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,False,False,True,0.00015427238141103253,0.004382902093462775
11,264.57,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.012101009714679447,0.008963374423586204
9,135.65,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.005219115138356074,0.00022883895058377208
6,444.23,1,0,0,Sure Things,0,0,0.0,1,False,False,True,False,False,False,False,True,False,True,0.00342218689168999,0.007940313953829771
4,188.02,0,1,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.009583461925588893,0.004550084962184386
2,96.3,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0019865699447003202,0.005836883550905857
10,93.37,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0022988034403959587,0.0037235139576897174
2,195.77,1,0,1,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0066457088258826714,0.0020986207696454488
6,39.57,1,0,0,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.003028062876704439,0.004483993100151258
4,29.99,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003257429135762313,0.003589367112459417
4,160.92,0,1,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.009448714800334353,0.0023842004307519952
10,359.56,0,1,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,False,False,False,True,0.011077840732299204,0.006974184753891367
9,50.65,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0064281500282537705,0.0018287657975666633
11,77.63,0,1,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.007684664623622788,0.00281451485938807
10,231.97,1,0,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.009800365584155118,0.002398234666067173
2,346.89,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.009501371507926432,0.011664540847882328
8,97.22,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0053662252996419845,0.0032891365313914176
4,859.85,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,True,False,0.030399477604862016,0.008029211912649038
11,102.23,1,0,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.008042445548598825,0.0028829137047476617
1,254.72,1,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,False,0.02250577246082912,0.008492249643781192
12,209.75,0,1,1,Lost Causes,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.0050792323006995516,0.0016383920300600515
5,380.65,1,0,0,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,True,0.012191909946636673,0.006503473624505425
12,393.64,1,0,1,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,False,0.007296573393063148,0.004529889331398062
5,160.87,1,0,0,Persuadables,1,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.007876976210919805,0.003626615493910522
9,29.99,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.007416046797603178,0.0012719571975525073
7,415.21,1,0,1,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,True,0.009335920099232096,0.004652145878938214
6,100.73,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.01194673469416781,0.000988420643327423
9,29.99,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.004689836652917698,0.003315938257151013
1,267.56,1,1,0,Persuadables,1,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.016926017544284355,0.011307689971872236
1,61.97,0,1,0,Sleeping Dogs,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,-0.00044194619270498253,0.009892180064650131
5,85.8,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0010221673474652606,0.004607810344203926
1,1168.05,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.024652023059708046,0.013326659630636076
1,30.49,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.011143093923981941,0.0015362165520513226
5,90.33,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.007233245785948415,0.002003026945022978
8,124.52,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0027471004032430793,0.0006333147920510014
7,29.99,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.00048827532264015486,0.004588228230708087
2,214.91,1,0,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,False,True,0.010562466623394473,0.005094390808443304
4,137.34,0,1,1,Sure Things,1,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0002504110887863627,0.005397101607359773
9,570.31,1,0,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,False,True,False,True,0.01040751444259457,0.0025290338087761415
1,286.89,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,False,0.007183658366345518,0.005415658249924551
7,438.16,1,0,0,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,True,False,0.007409207681392822,0.006974686723333441
11,343.3,1,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.012605051933666601,0.004977814939294107
6,621.76,0,1,1,Lost Causes,1,0,0.0,0,False,False,False,True,False,False,False,False,False,False,0.0032346877736916402,0.004380864836091959
9,139.17,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.00268927542012357,0.0014654399271266472
10,417.29,0,1,1,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,False,0.00923020268183394,0.0050815987081182104
11,29.99,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.005855906099429473,0.008875726189456597
10,227.45,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.013263963709680152,0.006399606294772595
1,178.42,1,0,1,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.012700660893601546,0.0025459793197554125
11,29.99,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.007216485688348391,0.002571903238144369
9,151.59,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.004271029103344463,0.0011833227239636261
1,305.03,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.010979042915519127,0.0060510890174462015
1,29.99,0,1,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.00366941994062666,0.007320232416372025
9,30.56,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.00563760861884288,0.0005709748706018337
1,35.52,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0014767070372125705,0.006503427721394906
9,35.42,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.004964648965984973,0.0005889736749900521
4,68.01,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.00811645235335996,0.002069633129044745
1,649.73,0,1,1,Persuadables,1,0,0.0,0,False,False,False,True,False,False,True,False,False,False,0.012146334641689838,0.005614724409522098
1,825.64,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.03180983805524111,0.00412964627606463
8,29.99,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0015491326396822169,0.005451658401393818
6,47.84,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.002444743855915403,0.0032956188489996997
5,724.23,1,0,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,True,False,0.010186925164362582,0.004288497997635202
12,324.93,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.009178037378722807,0.007408433520643865
1,232.25,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,False,True,False,0.01642098585765806,0.012948252158762115
1,64.9,1,0,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.01853031829490946,0.007133675882074924
5,30.14,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.002613697164745168,0.0038908386106908032
4,953.57,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.013676924670404926,0.006303293681350613
1,1432.17,1,0,1,Sure Things,0,0,0.0,1,False,False,False,False,False,True,False,True,False,False,0.004027415014869631,0.013346863372292713
