recency,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,uplift_score,baseline_conversion_prob,cost,roi_score,cumulative_customers,cumulative_cost,cumulative_incremental_conversions
4,68.75,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0036186326034218,0.0045383115570825,0.5,0.0072372652068436,32440,8481.29999999996,295.80791075872116
4,70.27,0,1,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0036186326034218,0.0036996081390211,0.5,0.0072372652068436,32441,8481.79999999996,295.8115293913246
4,69.2,0,1,1,Lost Causes,1,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0036186326034218,0.0045383115570825,0.5,0.0072372652068436,32442,8482.29999999996,295.81514802392803
5,162.97,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0036147267494449,0.0014244933778348,0.5,0.0072294534988898,32443,8482.79999999996,295.8187627506775
4,60.43,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0036132220680946,0.0027910554965016,0.5,0.0072264441361892,32444,8483.29999999996,295.8223759727456
10,47.81,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.003613003742002,0.0008332465968256,0.5,0.007226007484004,32445,8483.79999999996,295.82598897648757
10,46.19,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.003613003742002,0.0008332465968256,0.5,0.007226007484004,32446,8484.29999999996,295.82960198022954
10,47.66,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.003613003742002,0.0008332465968256,0.5,0.007226007484004,32447,8484.79999999996,295.8332149839715
4,109.0,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0036129282976737,0.0028023847251325,0.5,0.0072258565953474,32448,8485.29999999996,295.8368279122692
5,57.37,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0036121444538165,0.0044179423453833,0.5,0.007224288907633,32449,8485.79999999996,295.840440056723
5,60.2,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0036121444538165,0.0043720707857503,0.5,0.007224288907633,32450,8486.29999999996,295.84405220117685
2,63.79,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0036115301279721,0.0059360120403534,0.5,0.0072230602559442,32451,8486.79999999996,295.8476637313048
2,61.13,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0036115301279721,0.0062374500041613,0.5,0.0072230602559442,32452,8487.29999999996,295.85127526143276
2,62.34,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0036115301279721,0.0059360120403534,0.5,0.0072230602559442,32453,8487.79999999996,295.8548867915607
2,58.23,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0036115301279721,0.0064433323571025,0.5,0.0072230602559442,32454,8488.29999999996,295.85849832168867
2,60.87,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0036115301279721,0.0062374500041613,0.5,0.0072230602559442,32455,8488.79999999996,295.8621098518166
9,82.96,0,1,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0016104326934835,0.5,0.0072230561699406,32456,8489.29999999996,295.8657213799016
9,86.68,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0019538376122855,0.5,0.0072230561699406,32457,8489.79999999996,295.8693329079865
9,82.46,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0016104326934835,0.5,0.0072230561699406,32458,8490.29999999996,295.87294443607146
9,82.53,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0016104326934835,0.5,0.0072230561699406,32459,8490.79999999996,295.8765559641564
9,82.96,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0016104326934835,0.5,0.0072230561699406,32460,8491.29999999996,295.88016749224136
9,86.02,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0019538376122855,0.5,0.0072230561699406,32461,8491.79999999996,295.8837790203263
9,86.11,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0036115280849703,0.0019538376122855,0.5,0.0072230561699406,32462,8492.29999999996,295.88739054841125
9,37.06,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036112459866094,0.0007416944913204,0.5,0.0072224919732188,32463,8492.79999999996,295.8910017943979
7,106.5,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0036104077920694,0.0007124123437694,0.5,0.0072208155841388,32464,8493.29999999996,295.89461220218993
7,107.85,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0036104077920694,0.0007124123437694,0.5,0.0072208155841388,32465,8493.79999999996,295.898222609982
4,153.94,0,1,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0036100540622549,0.0030043951753275,0.5,0.0072201081245098,32466,8494.29999999996,295.90183266404426
4,153.13,0,1,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0036100540622549,0.0030043951753275,0.5,0.0072201081245098,32467,8494.79999999996,295.90544271810654
4,100.81,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0036083171987002,0.0015806134924255,0.5,0.0072166343974004,32468,8495.29999999996,295.90905103530525
4,100.98,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0036083171987002,0.0015806134924255,0.5,0.0072166343974004,32469,8495.79999999996,295.91265935250397
4,101.24,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0036083171987002,0.0015806134924255,0.5,0.0072166343974004,32470,8496.29999999996,295.9162676697027
1,312.33,0,1,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0036068134425053,0.0095198331196883,0.5,0.0072136268850106,32471,8496.79999999996,295.9198744831452
10,387.23,1,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,False,True,False,0.0036065839700948,0.0108157273399452,0.5,0.0072131679401896,32472,8497.29999999996,295.9234810671153
3,286.27,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.0007212293302784,0.0206857276301486,0.1,0.007212293302784,32473,8497.39999999996,295.92420229644557
10,76.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036057468951359,0.0009114074490196,0.5,0.0072114937902718,32474,8497.89999999996,295.9278080433407
10,75.83,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0010816739693334,0.0043717771200459,0.15,0.007211159795556,32475,8498.04999999996,295.92888971731
10,50.81,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0036053271700813,0.0008332465968256,0.5,0.0072106543401626,32476,8498.54999999996,295.9324950444801
8,152.6,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0036051593358053,0.0008198871042032,0.5,0.0072103186716106,32477,8499.04999999996,295.9361002038159
6,66.54,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0010814720475078,0.0064635294582789,0.15,0.007209813650052,32478,8499.199999999959,295.9371816758634
3,43.64,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0036046522537629,0.0040178664977688,0.5,0.0072093045075258,32479,8499.699999999959,295.9407863281172
7,90.29,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0036042403896709,0.0012730498284959,0.5,0.0072084807793418,32480,8500.199999999959,295.9443905685069
11,183.23,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0036037390787275,0.0010469100397005,0.5,0.007207478157455,32481,8500.699999999959,295.94799430758565
3,101.18,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.003603168899088,0.0075212598566408,0.5,0.007206337798176,32482,8501.199999999959,295.9515974764847
11,51.56,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0036030526744944,0.001504336937485,0.5,0.0072061053489888,32483,8501.699999999959,295.95520052915924
12,30.51,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.00360295715739,0.0010498405574012,0.5,0.00720591431478,32484,8502.199999999959,295.95880348631664
5,37.37,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0036012546181093,0.0013976607080069,0.5,0.0072025092362186,32485,8502.699999999959,295.96240474093474
6,64.33,1,0,0,Sure Things,1,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0010803140121454,0.0056774459575277,0.15,0.007202093414302667,32486,8502.849999999959,295.9634850549469
5,56.58,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0036009587714899,0.0041890056778181,0.5,0.0072019175429798,32487,8503.349999999959,295.96708601371836
7,47.53,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.00360052296336,0.0006864518114692,0.5,0.00720104592672,32488,8503.849999999959,295.97068653668174
4,113.77,0,1,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0036002552770473,0.0044545244937064,0.5,0.0072005105540946,32489,8504.349999999959,295.9742867919588
6,134.74,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0035988405508736,0.0011826743547407,0.5,0.0071976811017472,32490,8504.849999999959,295.97788563250964
10,70.12,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013383530228741,0.5,0.007197148688894,32491,8505.349999999959,295.9814842068541
10,69.52,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013256238986379,0.5,0.007197148688894,32492,8505.849999999959,295.9850827811985
10,68.98,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013256238986379,0.5,0.007197148688894,32493,8506.349999999959,295.98868135554295
10,69.52,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013256238986379,0.5,0.007197148688894,32494,8506.849999999959,295.9922799298874
10,69.87,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013256238986379,0.5,0.007197148688894,32495,8507.349999999959,295.9958785042318
10,68.69,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0015017056294071,0.5,0.007197148688894,32496,8507.849999999959,295.99947707857626
10,67.68,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013032408990596,0.5,0.007197148688894,32497,8508.349999999959,296.0030756529207
10,68.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013256238986379,0.5,0.007197148688894,32498,8508.849999999959,296.00667422726514
10,68.85,1,0,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003598574344447,0.0013256238986379,0.5,0.007197148688894,32499,8509.349999999959,296.0102728016096
5,98.67,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035979449037622,0.0020524443853525,0.5,0.0071958898075244,32500,8509.849999999959,296.01387074651336
5,98.92,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035979449037622,0.0020524443853525,0.5,0.0071958898075244,32501,8510.349999999959,296.01746869141715
10,56.6,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003597934947689,0.006999488453106,0.5,0.007195869895378,32502,8510.849999999959,296.0210666263648
4,44.15,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035978271226856,0.0015831664928813,0.5,0.0071956542453712,32503,8511.349999999959,296.0246644534875
9,150.87,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0035973481950921,0.0010443735953839,0.5,0.0071946963901842,32504,8511.849999999959,296.0282618016826
11,96.07,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035969270034849,0.0015106074650675,0.5,0.0071938540069698,32505,8512.349999999959,296.0318587286861
2,200.65,1,1,1,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.0035964979565212,0.0056280644520346,0.5,0.0071929959130424,32506,8512.849999999959,296.03545522664257
3,272.66,0,1,1,Lost Causes,1,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.0035961345595164,0.003740568651791,0.5,0.0071922691190328,32507,8513.349999999959,296.0390513612021
2,219.61,1,0,1,Lost Causes,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.0035945845042277,0.0045249429446498,0.5,0.0071891690084554,32508,8513.849999999959,296.04264594570634
2,81.64,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035940159856568,0.0047942500165605,0.5,0.0071880319713136,32509,8514.349999999959,296.046239961692
5,158.68,0,1,0,Lost Causes,1,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0035929231099331,0.0013420829766034,0.5,0.0071858462198662,32510,8514.849999999959,296.0498328848019
10,82.01,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0035912572268421,0.0016225510507723,0.5,0.0071825144536842,32511,8515.349999999959,296.05342414202875
8,101.89,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0035900659338237,0.0037307421685415,0.5,0.0071801318676474,32512,8515.849999999959,296.0570142079626
8,102.22,1,0,0,Lost Causes,1,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0035900659338237,0.0037307421685415,0.5,0.0071801318676474,32513,8516.349999999959,296.06060427389644
8,100.84,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0035900659338237,0.0037307421685415,0.5,0.0071801318676474,32514,8516.849999999959,296.0641943398303
3,279.63,0,1,1,Lost Causes,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.00358784843767,0.0034209292047562,0.5,0.00717569687534,32515,8517.349999999959,296.067782188268
9,93.9,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035859574824614,0.0013468618403825,0.5,0.0071719149649228,32516,8517.849999999959,296.07136814575045
9,93.64,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035859574824614,0.0013468618403825,0.5,0.0071719149649228,32517,8518.349999999959,296.0749541032329
9,92.31,1,0,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035859574824614,0.0013468618403825,0.5,0.0071719149649228,32518,8518.849999999959,296.0785400607154
9,94.89,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035859574824614,0.0013468618403825,0.5,0.0071719149649228,32519,8519.349999999959,296.08212601819787
9,92.2,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035859574824614,0.0013468618403825,0.5,0.0071719149649228,32520,8519.849999999959,296.08571197568034
9,93.76,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035859574824614,0.0013468618403825,0.5,0.0071719149649228,32521,8520.349999999959,296.0892979331628
8,98.23,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035857460179031,0.0044537131741646,0.5,0.0071714920358062,32522,8520.849999999959,296.0928836791807
5,63.2,0,1,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.003584361833752,0.0043720707857503,0.5,0.007168723667504,32523,8521.349999999959,296.0964680410145
4,150.79,1,0,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,0.0035843396311018,0.0058550173947351,0.5,0.0071686792622036,32524,8521.849999999959,296.1000523806456
4,144.47,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.003583734377414,0.0029309172697083,0.5,0.007167468754828,32525,8522.349999999959,296.103636115023
4,145.71,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.003583734377414,0.0029309172697083,0.5,0.007167468754828,32526,8522.849999999959,296.1072198494004
4,147.83,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.003583734377414,0.00289786098983,0.5,0.007167468754828,32527,8523.349999999959,296.1108035837778
7,157.63,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0035835918160047,0.0010556643681365,0.5,0.0071671836320094,32528,8523.849999999959,296.1143871755938
2,600.39,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,True,False,False,False,True,True,False,0.0035830144880638,0.004156479758547,0.5,0.0071660289761276,32529,8524.349999999959,296.11797019008185
11,168.3,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0035828548458367,0.0013010146577307,0.5,0.0071657096916734,32530,8524.849999999959,296.1215530449277
6,43.83,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0010743699880937,0.0061728641980649,0.15,0.007162466587291335,32531,8524.999999999958,296.12262741491577
1,740.75,1,0,1,Sure Things,0,0,0.0,0,False,False,False,True,False,False,False,True,True,False,0.0035790306602268,0.0115608884586213,0.5,0.0071580613204536,32532,8525.499999999958,296.126206445576
7,38.43,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,0.0035787435536348,0.0038740883538745,0.5,0.0071574871072696,32533,8525.999999999958,296.1297851891296
5,72.1,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035785394966147,0.0020896562877639,0.5,0.0071570789932294,32534,8526.499999999958,296.13336372862625
10,48.01,0,1,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0010733686414805,0.0049697681579194,0.15,0.007155790943203333,32535,8526.649999999958,296.1344370972677
10,49.26,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.0010733686414805,0.0049697681579194,0.15,0.007155790943203333,32536,8526.799999999957,296.1355104659092
3,233.5,1,0,0,Sure Things,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.0007153424688768,0.0205100652600693,0.1,0.0071534246887679995,32537,8526.899999999958,296.1362258083781
6,39.1,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035765403041975,0.0038424661057164,0.5,0.007153080608395,32538,8527.399999999958,296.1398023486823
6,42.94,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035765403041975,0.0039833111761389,0.5,0.007153080608395,32539,8527.899999999958,296.1433788889865
6,43.16,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035765403041975,0.0039833111761389,0.5,0.007153080608395,32540,8528.399999999958,296.1469554292907
6,39.8,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035765403041975,0.0038424661057164,0.5,0.007153080608395,32541,8528.899999999958,296.1505319695949
6,40.89,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035765403041975,0.0038424661057164,0.5,0.007153080608395,32542,8529.399999999958,296.1541085098991
6,38.93,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035765403041975,0.0038424661057164,0.5,0.007153080608395,32543,8529.899999999958,296.1576850502033
1,1064.46,1,0,1,Sure Things,0,0,0.0,1,False,False,False,False,False,True,True,False,True,False,0.00357429239726,0.0228057303540542,0.5,0.00714858479452,32544,8530.399999999958,296.1612593426006
4,94.62,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035738108454615,0.0016562020137321,0.5,0.007147621690923,32545,8530.899999999958,296.16483315344607
4,93.36,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035738108454615,0.0016562020137321,0.5,0.007147621690923,32546,8531.399999999958,296.16840696429153
4,93.31,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035738108454615,0.0016562020137321,0.5,0.007147621690923,32547,8531.899999999958,296.171980775137
4,93.65,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035738108454615,0.0016562020137321,0.5,0.007147621690923,32548,8532.399999999958,296.17555458598247
7,156.62,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0035730475807535,0.0014408716567805,0.5,0.007146095161507,32549,8532.899999999958,296.1791276335632
9,79.02,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035729554252926,0.0010799383599878,0.5,0.0071459108505852,32550,8533.399999999958,296.1827005889885
4,90.99,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035723468408136,0.0017969664080634,0.5,0.0071446936816272,32551,8533.899999999958,296.1862729358293
1,1114.35,1,0,1,Sure Things,1,0,0.0,1,False,False,False,False,False,True,True,False,True,False,0.0035722608862183,0.0203647372284161,0.5,0.0071445217724366,32552,8534.399999999958,296.18984519671557
1,74.89,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.001071391220331,0.0078412053127491,0.15,0.007142608135540001,32553,8534.549999999957,296.1909165879359
8,59.76,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.001070911943482,0.0039539149470417,0.15,0.007139412956546666,32554,8534.699999999957,296.19198749987936
7,32.1,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035696111185076,0.0035065763866191,0.5,0.0071392222370152,32555,8535.199999999957,296.19555711099787
4,150.28,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.0035651686885617,0.00289786098983,0.5,0.0071303373771234,32556,8535.699999999957,296.19912227968643
10,89.96,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035642374031866,0.0022068107484698,0.5,0.0071284748063732,32557,8536.199999999957,296.2026865170896
6,43.59,0,1,0,Sure Things,1,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0010688820954165,0.0065264157914042,0.15,0.00712588063611,32558,8536.349999999957,296.203755399185
9,76.32,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035619784768843,0.0010799383599878,0.5,0.0071239569537686,32559,8536.849999999957,296.2073173776619
9,77.33,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0035619784768843,0.0010799383599878,0.5,0.0071239569537686,32560,8537.349999999957,296.21087935613883
1,425.13,1,0,1,Sure Things,0,0,0.0,1,False,False,True,False,False,False,False,True,True,False,0.0035617595937856,0.0105356729489193,0.5,0.0071235191875712,32561,8537.849999999957,296.2144411157326
2,98.81,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.003561074123863,0.0105553962681205,0.5,0.007122148247726,32562,8538.349999999957,296.21800218985646
2,55.96,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035592446307083,0.0086006275582162,0.5,0.0071184892614166,32563,8538.849999999957,296.22156143448717
5,685.45,0,1,1,Sure Things,1,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.0010676831326335,0.0051847132142151,0.15,0.00711788755089,32564,8538.999999999956,296.2226291176198
4,67.43,0,1,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0035576569936657,0.0045383115570825,0.5,0.0071153139873314,32565,8539.499999999956,296.2261867746135
10,49.59,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0035574668128963,0.0052088248969416,0.5,0.0071149336257926,32566,8539.999999999956,296.2297442414264
11,450.38,1,0,0,Sure Things,0,0,0.0,1,False,False,True,False,False,False,True,False,True,False,0.0035565509340575,0.0103807939382949,0.5,0.007113101868115,32567,8540.499999999956,296.2333007923604
7,91.89,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0035548824938432,0.0069188425503765,0.5,0.0071097649876864,32568,8540.999999999956,296.23685567485427
10,81.2,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035547421168861,0.001442639260106,0.5,0.0071094842337722,32569,8541.499999999956,296.24041041697114
10,80.4,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035547421168861,0.001442639260106,0.5,0.0071094842337722,32570,8541.999999999956,296.243965159088
10,80.89,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035547421168861,0.001442639260106,0.5,0.0071094842337722,32571,8542.499999999956,296.2475199012049
10,80.07,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035547421168861,0.001442639260106,0.5,0.0071094842337722,32572,8542.999999999956,296.2510746433218
10,80.64,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0035547421168861,0.001442639260106,0.5,0.0071094842337722,32573,8543.499999999956,296.25462938543865
4,137.07,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,False,True,False,0.0035539075846067,0.0056370381038804,0.5,0.0071078151692134,32574,8543.999999999956,296.25818329302325
11,88.21,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035537991901465,0.0016002338866701,0.5,0.007107598380293,32575,8544.499999999956,296.2617370922134
11,33.19,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.00355328533044,0.0009153801382807,0.5,0.00710657066088,32576,8544.999999999956,296.26529037754386
8,81.17,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035529075728077,0.0027203394129178,0.5,0.0071058151456154,32577,8545.499999999956,296.26884328511665
1,704.53,1,1,1,Sure Things,1,0,0.0,1,False,False,False,True,False,False,False,True,True,False,0.0035505541632282,0.0133212695585669,0.5,0.0071011083264564,32578,8545.999999999956,296.27239383927986
3,373.3,0,1,1,Sure Things,0,0,0.0,1,False,False,True,False,False,False,True,False,True,False,0.0035494000830345,0.0088350591629216,0.5,0.007098800166069,32579,8546.499999999956,296.2759432393629
